sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act
500227045,YouBike2.0_碧潭西岸,7,6,新店區,2.02112E+13,24.95656,121.5348,碧潭路2號,Xindian Dist,YouBike2.0_Bitan West Coast,"No.2, Bitan Rd., Xindian Dist.",1,1
500227048,YouBike2.0_青潭國小,5,2,新店區,2.02112E+13,24.9531,121.55181,北宜路二段80號,Xindian Dist,YouBike2.0_Qing-Tan Elementary School,"No. 80, Sec. 2, Beiyi Rd.",3,1
500218082,YouBike2.0_光復國小,8,5,板橋區,2.02112E+13,25.01501,121.48169,光環路二段70號對側,Banqiao Dist,YouBike2.0_Kuangfu Elementary School,"No.168, Changshou St., Banqiao Dist.",3,1
500214023,YouBike2.0_北港國小,8,1,汐止區,2.02112E+13,25.08903,121.64595,汐萬路二段279號,Xizhi Dist,YouBike2.0_Beigang Elementary School,"No.279, Sec. 2, Xiwan Rd.",7,1
500214024,YouBike2.0_康寧街307巷,16,7,汐止區,2.02112E+13,25.06809,121.62697,明峰街281號東側,Xizhi Dist,"YouBike2.0_Ln. 307, Kangning St.","No. 281, Mingfeng St., Xizhi Dist.(East)",9,1
500214025,YouBike2.0_忠山市民活動中心,12,6,汐止區,2.02112E+13,25.0782,121.62449,忠三街8號,Xizhi Dist,YouBike2.0_Jhongshan Civil Activity Center,"No.8, Zhong 3rd St.",6,1
500203043,YouBike2.0_碧華公園(集勇街),10,4,三重區,2.02112E+13,25.08415,121.48554,仁安街2號(對面),Sanchong Dist,YouBike2.0_Bihua Park(Jiyong Rd.),"No.2, Ren’an St., Sanchong Dist.(opposite)",6,1
500203044,YouBike2.0_新北高中,20,12,三重區,2.02112E+13,25.08723,121.48953,三信路1號(旁),Sanchong Dist,YouBike2.0_New Taipei Senior High School,"No.1, Sanxin Rd.",8,1
500227036,YouBike2.0_中興寶慶街口,8,2,新店區,2.02112E+13,24.98694,121.54195,中興路三段/寶慶街,Xindian Dist,YouBike2.0_Zhongxing & Baoqing Intersection,"Sec. 3, Zhongxing Rd./Baoqing St.",6,1
500227038,YouBike2.0_新和活動中心,6,1,新店區,2.02112E+13,24.98677,121.52183,新和街109號,Xindian Dist,YouBike2.0_Xinhe Activity Center,"No. 109, Xinhe St., Xindian Dist.",5,1
500226003,YouBike2.0_瑞峰橋,10,4,瑞芳區,2.02112E+13,25.10712,121.81041,三爪子坑路115號(對面汽車停車格),Ruifang Dist,YouBike2.0_Ruifeng Bridge,"No.115, Sanzhuazikeng Rd.(opposite)",6,1
500214022,YouBike2.0_國泰綜合醫院,8,6,汐止區,2.02112E+13,25.07315,121.66256,建成路78號南側,Xizhi Dist,"YouBike2.0_""Cathay General Hospital  ""","""No78, Jiancheng Rd  """,2,1
500203041,YouBike2.0_三重五常公園,15,9,三重區,2.02112E+13,25.08065,121.49615,五華街7巷59號(旁),Sanchong Dist,YouBike2.0_Sanchong Wuchang Park,"Ln. 7, Wuhua St., Sanchong Dist",6,1
500203042,YouBike2.0_五福里(五華街),11,5,三重區,2.02112E+13,25.08173,121.4939,五華街66號(對面),Sanchong Dist,YouBike2.0_Wufu Village (Wuhua St.),"No.64, Wuhua St. (opposite)",6,1
500227029,YouBike2.0_中正民權路口,12,10,新店區,2.02112E+13,24.98263,121.5336,中正路489號(旁),Xindian Dist,YouBike2.0_Zhongzheng & Minquan Intersection,"No. 489, Zhongzheng Rd., Xindian Dist.",2,1
500227030,YouBike2.0_惠國市場,8,5,新店區,2.02112E+13,24.97042,121.54338,中正路75巷至中正路95巷間,Xindian Dist,YouBike2.0_Huiguo Market,"Ln. 75 to Ln. 95 , Zhongzheng Rd.",3,1
500227031,YouBike2.0_中興中正路口,8,3,新店區,2.02112E+13,24.96991,121.54617,中興路二段41號(前),Xindian Dist,YouBike2.0_Zhongxing & Zhongzheng Intersection,"No.41, Sec. 2, Zhongxing Rd., Xindian Dist.",5,1
500227032,YouBike2.0_新店行政園區,7,4,新店區,2.02112E+13,24.96757,121.54205,北新路一段88巷1號(對面),Xindian Dist,"YouBike2.0_""Xindian Administrative Park  ""","""No. 1, Ln. 88, Sec. 1, Beixin Rd., Xindian Dist.(opposite)  """,3,1
500227033,YouBike2.0_光明街,7,1,新店區,2.02112E+13,24.96316,121.54009,光明街185號(對面),Xindian Dist,YouBike2.0_Guangming St.,"No.185, Guangming St., Xindian Dist.(opposite)",6,1
500227034,YouBike2.0_捷運新店區公所站(1號出口),8,3,新店區,2.02112E+13,24.96737,121.54101,中華路3號(對面),Xindian Dist,YouBike2.0_MRT Xindian District Office Sta.(Exit.1),"No.3, Zhonghua Rd., Xindian Dist.",4,1
500227035,YouBike2.0_新北市立圖書館新店分館,7,4,新店區,2.02112E+13,24.98214,121.5409,新店區北新路三段105巷2號(路側),Xindian Dist,YouBike2.0_New Taipei City Library Xindian Branch,"No.2, Ln. 105, Sec. 3, Beixin Rd., Xindian Dist.",3,1
500227024,YouBike2.0_綠湖公園,8,4,新店區,2.02112E+13,24.97756,121.54751,中興路三段6號(旁),Xindian Dist,"YouBike2.0_""Green Lake Park  ""","""No. 6, Sec. 3, Zhongxing Rd., Xindian Dist.  """,4,1
500227025,YouBike2.0_安成安德街口,8,3,新店區,2.02112E+13,24.96115,121.50999,安成街26號至36號對面,Xindian Dist,"YouBike2.0_""Ancheng & Ande Intersection  ""","""No.26 ~ No.36, Ancheng St.(oppsite)  """,5,1
500227026,YouBike2.0_青潭河濱公園,8,6,新店區,2.02112E+13,24.95091,121.5474,新烏路一段11弄11號(對面),Xindian Dist,"YouBike2.0_""Qingtan Riverside Park  ""","""No. 11, Aly. 11, Sec. 1, Xinwu Rd., Xindian Dist.(opposite)  """,2,1
500227027,YouBike2.0_安康立體停車場,8,3,新店區,2.02112E+13,24.96261,121.51267,安德街2號(前),Xindian Dist,"YouBike2.0_""An Kang Parking Lot  ""","""No. 2, Ande St., Xindian Dist.  """,5,1
500227028,YouBike2.0_中印青潭廠,7,3,新店區,2.02112E+13,24.95446,121.55947,北宜路二段399號(旁),Xindian Dist,YouBike2.0_CEPP Qingtan Factory,"No. 399, Sec. 2, Beiyi Rd., Xindian Dist.",4,1
500227016,YouBike2.0_捷運大坪林站(5號出口),15,6,新店區,2.02112E+13,24.98288,121.54376,中興路三段224號(對面),Xindian Dist,YouBike2.0_MRT DaPingLin Station(Exit.5),"No. 224, Sec. 3, Zhongxing Rd.(opposite)",9,1
500227017,YouBike2.0_裕隆公園,8,3,新店區,2.02112E+13,24.97965,121.54632,寶中路/品牌路口(東南側),Xindian Dist,"YouBike2.0_""Yulon Park  ""","""Baozhong Rd./  """,5,1
500227018,YouBike2.0_忠誠里(北新路2段97巷),20,13,新店區,2.02112E+13,24.97427,121.54278,北新路二段/北新路二段97巷,Xindian Dist,"YouBike2.0_""Zhongcheng Village (Ln. 97, Sec. 2, Beixin Rd)  ""","""Sec. 2, Beixin Rd./Ln. 97, Sec. 2, Beixin Rd.  """,7,1
500227019,YouBike2.0_新店公有中央市場,8,6,新店區,2.02112E+13,24.97531,121.52729,中央四街64號對面,Xindian Dist,"YouBike2.0_""Zhongyang Market  ""","""No.64, Zhongyang 4th St. (opposite)  """,2,1
500227020,YouBike2.0_建國民權路口,13,2,新店區,2.02112E+13,24.98318,121.53746,建國路259號前人行道,Xindian Dist,YouBike2.0_Jianguo Minquan Intersection,"No.259, Jianguo Rd.",11,1
500227022,YouBike2.0_安和市民活動中心,8,3,新店區,2.02112E+13,24.97532,121.51569,安興路67號對面空地 (高架橋下),Xindian Dist,"YouBike2.0_""Anhe Activity Center  ""","""No.67, Anxing Rd.(oppsite)  """,5,1
500223027,YouBike2.0_淡江大學(水源街),16,9,淡水區,2.02112E+13,25.17457,121.45236,水源街二段104號(對面),Tamsui Dist,YouBike2.0_Tamkang University (Shuiyuan St.),"""No. 104, Sec. 2, Shuiyuan St., Tamsui Dist.(opposite)  """,7,1
500227015,YouBike2.0_大鵬華城,8,2,新店區,2.02112E+13,24.99116,121.53398,新北市新店區中正路700巷3號,Xindian Dist,"YouBike2.0_""Dapeng community  ""","""No. 3, Lane 700 Chung Cheng Road, Xindian District  """,6,1
500223025,YouBike2.0_淡水海關碼頭園區,10,5,淡水區,2.02112E+13,25.17476,121.43155,中正路261號(旁),Tamsui Dist,"YouBike2.0_""Tamsui Customs Wharf Park  ""","""No.261, Zhongzheng Rd., Tamsui Dist.  """,5,1
500223026,YouBike2.0_正德國中,8,3,淡水區,2.02112E+13,25.17851,121.44787,北新路116號對面人行道(正德國中),Tamsui Dist,"YouBike2.0_""Zhengde Junior High School  ""","No.116, Beixin Rd.(oppsite)",4,1
500218076,YouBike2.0_板橋國民運動中心,9,6,板橋區,2.02112E+13,25.02224,121.45815,英士路/智樂路,Banqiao Dist,YouBike2.0_Banqiao Civil Sports Cente,Yingshi Rd./Jhihle Rd.,3,1
500218077,YouBike2.0_臺灣藝術大學,10,7,板橋區,2.02112E+13,25.0075,121.448,大觀路一段51號(郵局旁邊),Banqiao Dist,"YouBike2.0_""National Taiwan University of Arts  ""","""No.51, Ln. 197, Sec. 1, Daguan Rd.  """,3,1
500218078,YouBike2.0_林本源園邸,8,4,板橋區,2.02112E+13,25.01086,121.45598,文昌街24巷1號(對面),Banqiao Dist,"YouBike2.0_""The Lin Family Mansion and Garden  ""","""No. 1, Ln. 24, Wenchang St., Banqiao Dist.  """,4,1
500218079,YouBike2.0_埔墘國小,8,2,板橋區,2.02112E+13,25.01908,121.47372,新北市板橋區永豐街44號,Banqiao Dist,"YouBike2.0_""Puqian Elementary School  ""","No.44, Yongfeng St., Banqiao Dist",6,1
500218080,YouBike2.0_石雕公園,8,3,板橋區,2.02112E+13,25.03026,121.46947,吳鳳路50巷36號(旁),Banqiao Dist,YouBike2.0_Shidiao Park,"Ln. 50, Wufeng Rd., Banqiao Dist",5,1
500218071,YouBike2.0_中山國中,7,5,板橋區,2.02112E+13,25.01856,121.46751,文化路一段188巷56號,Banqiao Dist,YouBike2.0_Zhong Shan Junior High Schoo,"No.56, Ln. 188, Sec. 1, Wenhua Rd",2,1
500218072,YouBike2.0_振義里公園,8,4,板橋區,2.02112E+13,25.02389,121.48397,板橋區萬安街55號(對面機車停車格),Banqiao Dist,"YouBike2.0_""Zhenyi Village Park  ""","""No. 55, Wanan Street, Banqiao Dist.  """,4,1
500218073,YouBike2.0_民生中山路口,8,1,板橋區,2.02112E+13,25.01606,121.47346,民生路二段8-1號(前),Banqiao Dist,"YouBike2.0_""Minsheng & Zhongshan Intersection  ""","""No. 8-1, Sec. 2, Minsheng Rd., Banqiao Dist.  """,6,1
500218074,YouBike2.0_重慶國小,8,3,板橋區,2.02112E+13,24.99373,121.46253,廣和街35號(對面),Banqiao Dist,"YouBike2.0_""Chongqing Elementary School  ""","""No.35, Guanghe St., Banqiao Dist.(opposite)  """,5,1
500218075,YouBike2.0_新北市藝文中心(文化路二段124巷),8,4,板橋區,2.02112E+13,25.02563,121.4714,文化路二段124巷32號(對面),Banqiao Dist,"YouBike2.0_""New Taipei City Art Center(Ln. 124, Sec. 2, Wenhua Rd.)  ""","""No.32, Ln. 124, Sec. 2, Wenhua Rd., Banqiao Dist.  """,4,1
500218068,YouBike2.0_板橋中山公園,8,5,板橋區,2.02112E+13,25.02336,121.47109,莊敬路134號(對面),Banqiao Dist,"YouBike2.0_""Banqiao Zhongshan Park  ""","""No. 134, Zhuangjing Rd., Banqiao Dist.(opposite)  """,3,1
500218069,YouBike2.0_浮洲合宜住宅(合宜一路),8,3,板橋區,2.02112E+13,24.99652,121.44276,大觀路二段265巷/合宜一路(東南側),Banqiao Dist,"YouBike2.0_""Fuzhou Appropriate House ( Heyi 1st. Road )  ""","""Aly. 265, Sec. 2, Daguan Rd./Heyi 1st Rd., Banqiao Dist.  """,5,1
500214015,YouBike2.0_民族二街明峰街口,7,5,汐止區,2.02112E+13,25.07105,121.63502,明峰街13號(右側路側),Xizhi Dist,YouBike2.0_Minzu 2nd & Mingfeng Intersection,"No.13, Mingfeng St., Xizhi Dist.",2,1
500214016,YouBike2.0_康福公園,8,3,汐止區,2.02112E+13,25.06894,121.63748,福德一路86巷23號(旁),Xizhi Dist,"YouBike2.0_""Kangfu Park  ""","No. 86, Fude 1st Rd., Xizhi Dist.",4,1
500214017,YouBike2.0_汐止火車站,12,6,汐止區,2.02112E+13,25.06891,121.66275,南昌街/新昌路口(西側廣場),Xizhi Dist,YouBike2.0_Xizhi Railway Station,Nanchang St./Xinchang Rd.,6,1
500214018,YouBike2.0_橋東里(忠孝東路),8,3,汐止區,2.02112E+13,25.07368,121.66626,忠孝東路484號至488號前,Xizhi Dist,"YouBike2.0_""Qiaodong Village (Zhongxiao E. Rd.)  ""","No.484 to No.488, Zhongxiao E. Rd.",5,1
500214019,YouBike2.0_崇德橋東活動中心,8,2,汐止區,2.02112E+13,25.07051,121.667,茄苳路84號(崇德橋東里民活動中心前),Xizhi Dist,"YouBike2.0_""Chungde-Ciaodong Activity Center  ""","""No.84, Jiadong Rd.  """,6,1
500214020,YouBike2.0_世貿國家公園社區,7,1,汐止區,2.02112E+13,25.07289,121.65865,長江路101號(對面),Xizhi Dist,YouBike2.0_Shi Mao National Park Community,"No.101, Changjiang St., Xizhi Dist.",6,1
500214021,YouBike2.0_蘭庭序大廈,6,3,汐止區,2.02112E+13,25.07207,121.65207,汐萬路一段201號前,Xizhi Dist,YouBike2.0_Lantingji Xu Community,"No.201, Sec. 1, Xiwan Rd., Xizhi Dist.",3,1
500210015,YouBike2.0_秀得里(成功路二段),8,1,永和區,2.02112E+13,25.00071,121.52673,成功路二段28號至34號,Yonghe Dist,YouBike2.0_Xiu de Village (Chenggong Rd. Sec. 2),"""No.28 to No.34, Sec. 2, Chenggong Rd.  """,7,1
500214012,YouBike2.0_文化白雲公園,8,4,汐止區,2.02112E+13,25.05688,121.65521,水源路二段42號,Xizhi Dist,"YouBike2.0_""Wenhua-Baiyun Park  ""","""No.42 to No.68, Sec. 2, Shuiyuan Rd.  """,3,1
500214013,YouBike2.0_連興龍安路口,8,6,汐止區,2.02112E+13,25.06299,121.65443,連興路/龍安路28巷,Xizhi Dist,"YouBike2.0_""Lianxing & Long’an Intersection  ""","""Lianxing St./Ln. 28, Long’an Rd.  """,2,1
500214014,YouBike2.0_南興公園,8,2,汐止區,2.02112E+13,25.05978,121.65255,南興路62號旁(南興公園內),Xizhi Dist,"YouBike2.0_""Nanxing Park  ""","""No.62, Nanxing Rd.  """,6,1
500218084,YouBike2.0_捷運府中站(1號出口),14,0,板橋區,2.02112E+13,25.00821,121.45904,捷運府中站(1號出口)外側,Banqiao Dist,YouBike2.0_MRT Fuzhong Sta.(Exit.1),MRT Fuzhong Sta.(Exit.1),14,1
500218089,YouBike2.0_江翠國中,6,0,板橋區,2.02112E+13,25.02858,121.46848,松江街與文化路二段225巷口,Banqiao Dist,YouBike2.0_Jiangcui Junior High School,"No.63, Songjiang Street, Banqiao District (opposite to the road side)",6,1
500207039,YouBike2.0_遠雄左岸,15,4,中和區,2.02112E+13,25.00983,121.48808,中原街90號旁人行道(西側),Zhonghe Dist,YouBike2.0_Yuanxiong Left Bank,"No.90, Zhongyuan St., Zhonghe Dist.(West)",11,1
500207040,YouBike2.0_瓦磘溝(福真里),9,2,中和區,2.02112E+13,25.00402,121.49439,中山路二段312巷33弄27號旁公園(西側),Zhonghe Dist,YouBike2.0_Wayao Ditch (Fuzhen Village),"No.27, Aly. 33, Ln. 312, Sec. 2, Zhongshan Rd., Zhonghe Dist.",7,1
500207041,YouBike2.0_佳和公園,13,2,中和區,2.02112E+13,25.00694,121.5032,中山路二段2巷25號對面(北側),Zhonghe Dist,YouBike2.0_Chiahe Park,"No.25, Ln. 2, Sec. 2, Zhongshan Rd., Zhonghe Dist (North)",11,1
500214031,YouBike2.0_金龍國小,10,5,汐止區,2.02112E+13,25.06943,121.6284,中興路282號西側,Xizhi Dist,YouBike2.0_Jinlong Elementary School,"No.282, Zhongxing Rd. (West)",5,1
500203046,YouBike2.0_二重國中,8,5,三重區,2.02112E+13,25.06596,121.48047,忠孝路三段75巷11號(對面),Sanchong Dist,YouBike2.0_Er Chung Junior High School,"No.11, Ln. 75, Sec. 3, Zhongxiao Rd.(Opposite)",3,1
500233020,YouBike2.0_蘆洲國民運動中心,16,7,蘆洲區,2.02112E+13,25.09195,121.46161,長興路397號(對面),Luzhou Dist,YouBike2.0_Luzhou Civil Sports Center,"Ln. 397, Changxing Rd.(Opposite)",9,1
500210016,YouBike2.0_永和國父紀念館,8,4,永和區,2.02112E+13,25.00839,121.52023,永和區國光路9號(前人行道),Yonghe Dist,YouBike2.0_Yonghe-Sun Yat-Sen Memorial Hall,"""No.9, Guoguang Rd., Yonghe Dist.  """,4,1
500210017,YouBike2.0_永和自由街,8,3,永和區,2.02112E+13,25.0052,121.51334,永和區 自由街69號(路側),Yonghe Dist,"YouBike2.0_""Yonghe Ziyou St.  ""","""Ziyou St., Yonghe Dist.(oppsite)  """,5,1
500210018,YouBike2.0_民權社區活動中心,8,5,永和區,2.02112E+13,24.99778,121.51968,民權路60號(活動中心後方廣場),Yonghe Dist,"YouBike2.0_""Minquan Community Activity Center  ""","""No. 60, Minquan Rd., Yonghe Dist.  """,3,1
500214011,YouBike2.0_白雲國小,7,3,汐止區,2.02112E+13,25.04758,121.61889,民權街二段90號,Xizhi Dist,YouBike2.0_Jinlong Elementary School,"No.90, Sec. 2, Minquan St.",4,1
500203045,YouBike2.0_三重商工,12,8,三重區,2.02112E+13,25.06868,121.48071,中正北路163號(旁),Sanchong Dist,YouBike2.0_San-Chung Commercial and Industrial Vocational High School,"Ln. 163, Zhongzheng N. Rd.",4,1
500210011,YouBike2.0_頂溪國小,8,5,永和區,2.02112E+13,25.01581,121.51126,文化路133號(西側),Yonghe Dist,"YouBike2.0_""Tinghsi Elementary School  ""","No.133, Wenhua Rd.",3,1
500210012,YouBike2.0_保平路214巷,8,1,永和區,2.02112E+13,25.00701,121.50921,永和區保平路214巷12弄12號(對面路側),Yonghe Dist,YouBike2.0_Baoping Ln 214,"No.12, Aly. 12, Ln. 214, Baoping Rd., Yonghe Dist.",7,1
500210013,YouBike2.0_環河西路一段95巷口,8,5,永和區,2.02112E+13,25.01783,121.51196,環河西路一段/環河西路一段95巷(人行道),Yonghe Dist,"YouBike2.0_""Ln. 95, Sec. 1, Huanhe W. Rd.Intersection  ""","""Sec. 1, Huanhe W. Rd. / Ln. 95, Sec. 1, Huanhe W. Rd., Yonghe Dist.  """,3,1
500210014,YouBike2.0_忠孝活動中心,8,3,永和區,2.02112E+13,25.01677,121.51528,忠孝街26巷8號(前),Yonghe Dist,"YouBike2.0_""Zhongxiao Activity Center  ""","""No.8, Ln. 26, Zhongxiao St., Yonghe Dist.  """,5,1
500207035,YouBike2.0_中和環球購物中心,6,3,中和區,2.02112E+13,25.00637,121.47422,中山路三段130號,Zhonghe Dist,"YouBike2.0_""Zhonghe Global Mall  ""","""No.130, Sec. 3, Zhongshan Rd.  """,3,1
500207036,YouBike2.0_華福市民活動中心,8,1,中和區,2.02112E+13,24.99548,121.46753,民德路296號對面停車格位,Zhonghe Dist,"YouBike2.0_""Huafu Civil Activity Center  ""","""No.296, Minde Rd. (opposite)  """,7,1
500207032,YouBike2.0_中和區公所,8,1,中和區,2.02112E+13,24.99856,121.50053,景平路634-2號 ( 中和區公所正門機車格位 ),Zhonghe Dist,YouBike2.0_Zhonghe District Office,"No.634-2, Jingping Rd.",7,1
500207033,YouBike2.0_飛駝社區(興南路),10,4,中和區,2.02112E+13,24.98347,121.50483,中和區興南路二段159巷4號(人行道),Zhonghe Dist,"YouBike2.0_""Feito Community(Xingnan Rd.)  ""","""No.4, Ln. 159, Sec. 2, Xingnan Rd., Zhonghe Dist(sidewalk)  """,5,1
500207034,YouBike2.0_安樂宜安路口,7,1,中和區,2.02112E+13,24.99527,121.51351,中和區安樂路101之1號,Zhonghe Dist,YouBike2.0_Anle & Yian Rd. Intersection,"No.1, Anle Rd., Zhonghe Dist.",6,1
500207037,YouBike2.0_圓通路335巷33弄,8,2,中和區,2.02112E+13,24.98899,121.49303,圓通路335巷33弄15號(西側),Zhonghe Dist,"YouBike2.0_Aly. 33, Ln. 335, Yuantong Rd.","""No.15, Aly. 33, Ln. 335, Yuantong Rd., Zhonghe Dist.  """,6,1
500207038,YouBike2.0_山北公園,8,5,中和區,2.02112E+13,25.00653,121.50014,莊敬路33巷36弄2號(對面),Zhonghe Dist,"YouBike2.0_""Shanbei Park  ""","No.2, Aly. 36, Ln. 33, Zhuangjing Rd., Zhonghe Dist.(opposite)",3,1
500207028,YouBike2.0_積穗國中,8,3,中和區,2.02112E+13,24.99977,121.47808,民安街71號(對面),Zhonghe Dist,"YouBike2.0_""Jisui Junior High School  ""","""No.71, Min’an St., Zhonghe Dist.(opposite)  """,5,1
500207029,YouBike2.0_興南路二段34巷口,8,1,中和區,2.02112E+13,24.98539,121.50701,興南路二段34巷1號(對面),Zhonghe Dist,"YouBike2.0_Ln. 34, Sec. 2, Xingnan Rd.","""No. 1, Ln. 34, Sec. 2, Xingnan Rd., Zhonghe Dist.(opposite)  """,5,1
500207030,YouBike2.0_捷運中和站,8,0,中和區,2.02112E+13,25.00221,121.49587,中山路2段291號(前),Zhonghe Dist,YouBike2.0_MRT Zhonghe Station,"No. 291, Sec. 2, Zhongshan Rd., Zhonghe Dist",8,1
500207031,YouBike2.0_福祥里(中和溝),7,2,中和區,2.02112E+13,25.00593,121.49957,福祥路90巷7弄1號對側空間,Zhonghe Dist,YouBike2.0_Fuxiang Village (Zhonghe Ditch),"No.1, Aly. 7, Ln. 90, Fuxiang Rd.(oppsite)",5,1
500207024,YouBike2.0_環河西路三段(日安社區),8,3,中和區,2.02112E+13,25.00774,121.49321,環河西路三段66號(旁),Zhonghe Dist,"YouBike2.0_Sec. 3, Huanhe W. Rd. (Rian Community)","No.66, Sec. 3, Huanhe W. Rd., Zhonghe Dist.",5,1
500207025,YouBike2.0_中和地政事務所,8,2,中和區,2.02112E+13,24.99039,121.5024,復興路280號,Zhonghe Dist,YouBike2.0_Zhonghe Land Office,"""No.280, Fuxing Rd.  """,5,1
500207026,YouBike2.0_員勝公園,8,8,中和區,2.02112E+13,25.01028,121.47869,員山路591號(巷內),Zhonghe Dist,"YouBike2.0_""Yuansheng Park  ""","""No.591, Yuanshan Rd., Zhonghe Dist.  """,0,1
500207027,YouBike2.0_元氣大鎮社區,8,2,中和區,2.02112E+13,25.00572,121.479,中和區中山路三段與台新街口,Zhonghe Dist,"YouBike2.0_""Uanchi Big Town Commun  ""","""Sec. 3, Zhongshan Rd./Taixin St., Zhonghe Dist.  """,6,1
500203038,YouBike2.0_中興北街42巷17弄,8,4,三重區,2.02112E+13,25.05006,121.46892,中興北街42巷17弄8號旁,Sanchong Dist,"YouBike2.0_""Aly. 17, Ln. 42, Zhongxing N. St.  ""","""No.8, Aly. 17, Ln. 42, Zhongxing N. St., Sanchong Dist.  """,4,1
500203039,YouBike2.0_慈愛公園,5,2,三重區,2.02112E+13,25.08119,121.48461,仁愛街584號旁公園人行道,Sanchong Dist,YouBike2.0_Ci'ai Park,"No. 584, Ren’ai St., Sanchong Dist",3,1
500203040,YouBike2.0_進安公園,8,2,三重區,2.02112E+13,25.08603,121.49377,仁義街258號至290號,Sanchong Dist,"YouBike2.0_""Jinan Park  ""","""No.258 to No.290, Renyi St.  """,6,1
500203029,YouBike2.0_集成成功路口,8,3,三重區,2.02112E+13,25.05154,121.48821,集成路2號至8號前人行道,Sanchong Dist,"YouBike2.0_""Ji Cheng Cheng Gong Intersection  ""","""No.2 to No.8, Jicheng Rd.  """,5,1
500203030,YouBike2.0_翔譽雙子星,8,4,三重區,2.02112E+13,25.05364,121.49292,三重區中正南路251號(右側人行道),Sanchong Dist,"YouBike2.0_""Xiang Yu Twin Towers  ""","""No.251, Zhongzheng S. Rd., Sanchong Dist.  """,4,1
500203031,YouBike2.0_穀保家商,8,4,三重區,2.02112E+13,25.0681,121.47103,疏洪東路三段/中正北路560巷口,Sanchong Dist,YouBike2.0_Ku Pao Home Economics & Commercial High School,"""Sec. 4,Shuhong WRd., Sanchong Dist./Ln. 560, Zhongzheng N. Rd.  """,4,1
